# (729, 12)
4.549134934251367390e+00 4.666776677789748362e+00 5.307700689479291967e+00 5.637679716503102512e+00 9.425453408925600129e+00 9.547337931013222700e+00 1.664116905048748407e+01 1.704371074644897632e+01 1.710608188338503055e+01 1.783202914262585281e+01 1.943736785416030344e+01 1.960885244150789930e+01
4.257571084161524411e+00 4.812327267981052259e+00 5.451143666345724448e+00 6.165787027234942208e+00 9.104529111641912920e+00 9.320136034964999538e+00 1.650166996893769067e+01 1.705690456244875008e+01 1.721667712755320423e+01 1.806334233131975964e+01 1.934891982873620364e+01 1.956684619931968783e+01
4.034829322289676945e+00 5.016726168248333728e+00 5.535459599692086563e+00 6.580068829292621935e+00 8.762452503334410281e+00 9.072274583141789250e+00 1.640641417988278405e+01 1.680597672015845845e+01 1.728635433869445492e+01 1.820026301710935002e+01 1.925680469863401711e+01 1.948071866090714011e+01
3.950038549417217659e+00 5.105902652489381133e+00 5.563248999128691530e+00 6.738555068548635951e+00 8.614815155769480981e+00 8.949823838737751558e+00 1.637253231898922579e+01 1.663863309604436225e+01 1.731009063174152729e+01 1.823497832396872909e+01 1.920840717269263465e+01 1.944692272618316053e+01
4.034829322289675169e+00 5.016726168248336393e+00 5.535459599692075905e+00 6.580068829292626376e+00 8.762452503334417386e+00 9.072274583141792803e+00 1.640641417988279471e+01 1.680597672015845490e+01 1.728635433869447624e+01 1.820026301710934646e+01 1.925680469863401356e+01 1.948071866090714366e+01
4.257571084161533292e+00 4.812327267981046042e+00 5.451143666345726224e+00 6.165787027234938655e+00 9.104529111641909367e+00 9.320136034964997762e+00 1.650166996893770488e+01 1.705690456244875364e+01 1.721667712755322910e+01 1.806334233131976674e+01 1.934891982873622140e+01 1.956684619931969493e+01
4.549134934251378048e+00 4.666776677789758132e+00 5.307700689479300848e+00 5.637679716503115834e+00 9.425453408925600129e+00 9.547337931013220924e+00 1.664116905048748762e+01 1.704371074644898343e+01 1.710608188338504121e+01 1.783202914262585992e+01 1.943736785416030344e+01 1.960885244150789219e+01
4.760822035852902090e+00 4.844887931377098944e+00 5.103900144669755612e+00 5.123978108074883409e+00 9.606931133687377056e+00 9.657889734767255874e+00 1.680245937068957218e+01 1.696352983577509121e+01 1.707877762237133723e+01 1.744753963602838809e+01 1.951531169052563897e+01 1.955962916792103101e+01
4.762590619341281695e+00 4.844844584036446022e+00 5.103946080342846692e+00 5.121613299763811078e+00 9.613228653954879022e+00 9.651334481795970532e+00 1.680247075500507137e+01 1.696351711880391377e+01 1.709217619835439095e+01 1.743662911693956019e+01 1.950037119749170955e+01 1.957288155601612090e+01
4.549190093779073685e+00 4.664430318083128135e+00 5.307635667128852042e+00 5.642054433578605810e+00 9.417332378486914735e+00 9.556591001980686784e+00 1.664115537006037826e+01 1.701874130766463011e+01 1.710610069806370248e+01 1.784678130424465436e+01 1.946011836421264718e+01 1.959324216928401086e+01
